Id,Description,Invisible,Removable,Name,StatsKeys,Flag0,Unknown0,Flag1,Maximum_StatsKey,Current_StatsKey,Flag2,Unknown1,BuffVisualsKey,Flag3,Flag4,Unknown2,Flag5,Flag6,Flag7,Flag8,BuffLimit,Flag10,Id2,IsRecovery,Flag11,Flag12,Key0,Flag13,Unknown3,Flag14,Flag15,Unknown4,Data0,Flag16,Flag17,Key1,Flag18,Keys0,Keys1,Keys2,Keys3,Flag19,Unknown5,Key2,Unknown6
flask_bonus_mana_cost,You have reduced Mana Cost of Skills while this flask is in effect,True,False,Mana Cost,"[<213, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 189424>",False,[],[],"[<213, 0>]",[],False,0,"<null, null>",[]
flask_bonus_critical_strike_chance,You have increased Critical Strike Chance while this flask is in effect,True,False,Critical Strike Chance,"[<554, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 189706>",False,[],[],"[<554, 0>]",[],False,0,"<null, null>",[]
scorched,Your elemental resistances are lowered.,False,False,Scorched,"[<141, 0>]",False,13,False,"<null, null>","<null, null>",True,16,"<969, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 189844>",False,[],[],"[<141, 0>]","[<14566, 0>]",False,65792,"<null, null>",[]
frostburn,Hits against you have additional critical strike chance,False,False,Brittle,"[<9052, 0>]",False,13,False,"<null, null>","<null, null>",True,19,"<970, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190022>",False,[],[],"[<9052, 0>]","[<14567, 0>]",False,65792,"<null, null>",[]
sapped,You deal less damage.,False,False,Sapped,"[<8677, 0>]",False,13,False,"<null, null>","<null, null>",True,20,"<971, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190124>",False,[],[],"[<8677, 0>]","[<14568, 0>]",False,65792,"<null, null>",[]
wither_nearby_enemies_every_second,,True,False,,"[<8691, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,False,False,False,0,False,WitherNearbyEnemies,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190262>",False,[],[],"[<8691, 0>]",[],False,0,"<null, null>",[]
freeze_nearby_chilled_enemies_every_4_seconds,,True,False,,"[<8693, 0>, <8694, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,False,False,False,0,False,FreezeNearbyChilledEnemies,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190436>",False,[],[],"[<8693, 0>, <8694, 0>]",[],False,0,"<null, null>",[]
armour_if_impaled_recently_aura,,True,False,,"[<116, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,1,False,True,True,False,0,True,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190526>",False,[],[],"[<116, 0>]",[],False,0,"<null, null>",[]
occultist_hit_damage_while_chilled,,True,False,,"[<8686, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190614>",False,[],[],"[<8686, 0>]",[],False,0,"<null, null>",[]
occultist_damage_over_time_dealt_while_hindered,,True,False,,"[<8687, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190728>",False,[],[],"[<8687, 0>]",[],False,0,"<null, null>",[]
champion_damage_against_impaled,You deal additional physical damage for each Impale on enemies you hit,False,False,Master of Metal,"[<8688, 0>, <8689, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<960, 0>",True,True,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 190996>",False,[],[],"[<8688, 0>, <8689, 0>]",[],False,0,"<null, null>",[]
betrayal_banner_aura,,True,False,,"[<24, 0>, <451, 0>, <477, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<961, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191080>",False,[],[],"[<24, 0>, <451, 0>, <477, 0>]",[],False,0,"<null, null>",[]
betrayal_keema_enrage,,True,False,Enrage,"[<24, 0>, <70, 0>, <216, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<963, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191174>",False,[],[],"[<24, 0>, <70, 0>, <216, 0>]",[],False,0,"<null, null>",[]
ground_consecration_elreon,Grants Life Regeneration,False,False,Consecrated Ground,"[<451, 0>, <745, 0>, <6427, 0>, <24, 0>, <1035, 0>, <13427, 0>, <1278, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<965, 0>",False,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191362>",False,[],[],"[<451, 0>, <745, 0>, <6427, 0>, <24, 0>, <1035, 0>, <13427, 0>, <1278, 0>]","[<3822, 0>]",False,0,"<null, null>",[]
betrayal_hillock_buff,,True,False,,"[<24, 0>, <477, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<967, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191488>",False,[],[],"[<24, 0>, <477, 0>]",[],False,0,"<null, null>",[]
catarina_graveyard_fire,You are taking fire damage,False,False,Ghostflame Graveyard,"[<1977, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<974, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191662>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>",[]
catarina_blackflame_ignite,Move to the active cemetery to complete the ritual to nullify Catarina's power.,False,False,Blackflame Ignite,"[<1977, 0>]",True,11,False,"<null, null>","<null, null>",False,22,"<973, 0>",True,False,2,False,True,True,False,0,False,CatarinaBlackflameIgnite,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 191986>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>",[]
catarina_blackflame_aura,You are taking fire damage,False,False,Blackflame Ignite,"[<1977, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<974, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192054>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>",[]
critical_strike_multiplier_aura,You have additional Critical Strike Multiplier while near allies using Kingmaker,True,False,Kingmaker's Presence,"[<95, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192300>",False,[],[],"[<95, 0>]",[],False,0,"<null, null>",[]
catarina_ritual_aura,Stand in the cemetery with Blackflame Ignite to complete the ritual and nullify Catarina's power.,False,False,Ritual of Undeath,[],True,3,False,"<null, null>","<null, null>",False,22,"<975, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192588>",False,[],[],[],[],False,0,"<null, null>",[]
catarina_immunity,,False,False,,"[<140, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<976, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192634>",False,[],[],"[<140, 0>]",[],False,0,"<null, null>",[]
consecrated_ground_while_stationary,,True,False,,[],True,2,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,False,ConsecratedGroundWhileStationary,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192784>",False,[],[],[],[],False,0,"<null, null>",[]
double_damage_on_spell_cast,,True,False,,"[<8819, 0>]",True,2,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192850>",False,[],[],"[<8819, 0>]",[],False,0,"<null, null>",[]
attack_and_cast_speed_on_attack,,True,False,,"[<1905, 0>]",True,2,False,"<null, null>","<null, null>",True,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 192932>",False,[],[],"[<1905, 0>]",[],False,0,"<null, null>",[]
ground_consecration_enemy,You are on an enemy's Consecrated Ground.,False,False,Consecrated Ground,"[<9051, 0>, <477, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<202, 0>",False,False,2,False,True,True,False,0,False,RefreshWhenRemoved,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193096>",False,[],[],"[<9051, 0>, <477, 0>]","[<3822, 0>]",False,0,"<null, null>",[]
soulrend,You are taking Chaos Damage over time.,False,False,Soulrend,"[<453, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<980, 0>",True,False,2,False,True,True,False,0,False,SoulrendDebuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193200>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>",[]
dark_ritual,You are taking Chaos Damage over time.,False,False,Bane,"[<453, 0>, <12925, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<983, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193262>",False,[],[],"[<453, 0>, <12925, 0>]",[],False,0,"<null, null>",[]
storm_barrier_support_damage,You deal more Damage of types matching your Channelled Skill's Gem's tags,False,False,Infusion,"[<9863, 0>, <8858, 0>, <8857, 0>, <8856, 0>, <8859, 0>, <11419, 0>, <451, 0>]",True,2,False,"<null, null>","<null, null>",True,22,"<984, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193564>",False,[],[],"[<9863, 0>, <8858, 0>, <8857, 0>, <8856, 0>, <8859, 0>, <11419, 0>, <451, 0>]",[],False,0,"<null, null>",[]
reduced_fire_resistance_from_skill,You have lowered Fire Resistance.,False,False,Fire Exposure,"[<144, 0>]",True,13,False,"<null, null>","<null, null>",False,22,"<995, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193800>",False,[],[],"[<144, 0>]",[],False,0,"<null, null>",[]
reduced_cold_resistance_from_skill,You have lowered Cold Resistance.,False,False,Cold Exposure,"[<146, 0>]",True,13,False,"<null, null>","<null, null>",False,22,"<996, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 193988>",False,[],[],"[<146, 0>]",[],False,0,"<null, null>",[]
reduced_lightning_resistance_from_skill,You have lowered Lightning Resistance.,False,False,Lightning Exposure,"[<148, 0>]",True,13,False,"<null, null>","<null, null>",False,22,"<997, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 194206>",False,[],[],"[<148, 0>]",[],False,0,"<null, null>",[]
synthesis_camera_lens_debuff,You are slowed and taking Cold Damage over time,False,False,Void Lens,"[<1979, 0>, <346, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1018, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 194410>",False,[],[],"[<1979, 0>, <346, 0>]",[],False,0,"<null, null>",[]
player_aura_spell_damage,"Grants more spell damage, and increased spell critical strike chance. Create consecrated ground when you hit Rare or Unique enemies.",False,True,Zealotry Aura,"[<8876, 0>, <8877, 0>, <556, 0>, <7490, 0>, <451, 0>, <95, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<986, 0>",True,False,1,False,True,True,False,0,False,,False,True,False,"<null, null>",0,4,0,1,0,[],False,False,"<0, 194856>",False,[],[],"[<8876, 0>, <8877, 0>, <556, 0>, <7490, 0>, <451, 0>, <95, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",[],False,0,"<null, null>",[]
divine_tempest_stage,"You're gathering energy from all around you, preparing to unleash it.",False,False,Divine Ire,[],True,4,True,"<null, null>","<8882, 0>",True,22,"<987, 0>",True,False,6,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 195146>",False,[],[],[],[],False,0,"<null, null>",[]
player_aura_damage_over_time,"Grants more Damage over Time, and increased skill duration.",False,True,Malevolence Aura,"[<8884, 0>, <8883, 0>, <215, 0>, <7574, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<989, 0>",True,False,1,False,True,True,False,0,False,,False,True,False,"<null, null>",0,4,0,1,0,[],False,False,"<0, 195428>",False,[],[],"[<8884, 0>, <8883, 0>, <215, 0>, <7574, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",[],False,0,"<null, null>",[]
rapid_fire_charge,,False,False,[UNUSED] Not Currently Used,[],True,1,True,"<null, null>","<null, null>",False,22,"<41, 0>",True,False,6,False,True,True,False,0,False,RapidFireCharge,False,False,False,"<null, null>",0,1,0,0,0,[],False,False,"<0, 195622>",False,[],[],[],[],False,0,"<null, null>",[]
soulrend_cold,You are taking Cold Damage over time,False,False,Soulchill,"[<1979, 0>]",True,3,False,"<null, null>","<null, null>",True,22,"<991, 0>",True,False,2,False,True,True,False,0,False,SoulrendDebuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 195758>",False,[],[],"[<1979, 0>]",[],False,0,"<null, null>",[]
ghost_dance_stacks,You have Ghost Shrouds.,False,False,Ghost Shroud,[],True,4,True,"<14801, 0>","<8933, 0>",False,22,"<1001, 0>",True,False,16,False,True,True,False,0,False,GhostDanceStacks,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 195920>",False,[],[],[],[],False,0,"<null, null>",[]
ghost_dance,,True,False,,[],True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,GhostDance,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 195970>",False,[],[],[],[],False,0,"<null, null>",[]
spell_boost_charge,This spell has built up Intensity from consecutive casts. Removed by moving.,False,False,Intensity,[],True,1,True,"<null, null>","<null, null>",False,22,"<1013, 0>",True,False,6,False,True,True,False,0,False,SpellBoostCharge,False,False,False,"<null, null>",0,1,0,0,0,[],False,False,"<0, 196224>",False,[],[],[],[],False,0,"<null, null>",[]
anticipation,,True,False,,[],True,1,True,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,Anticipation,False,False,False,"<null, null>",0,1,0,0,0,[],False,False,"<0, 196280>",False,[],[],[],[],False,0,"<null, null>",[]
synthesis_fragment_entry_hide_player,,True,False,,[],True,2,False,"<null, null>","<null, null>",False,22,"<1005, 0>",True,False,16,False,True,True,False,0,False,SynthesisEntryHidePlayer,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 196408>",False,[],[],[],[],False,0,"<null, null>",[]
synthesis_fragment_entry_scan_player,,True,False,,[],True,2,False,"<null, null>","<null, null>",False,22,"<1006, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 196484>",False,[],[],[],[],False,0,"<null, null>",[]
synthesis_turret_charge_projectile_target,You have been marked. Filimites in the arena will fire projectiles at you as you move or charge up a larger projectile while you are stationary.,False,False,Mark of the Synthete,[],True,2,False,"<null, null>","<null, null>",False,22,"<1017, 0>",True,False,2,False,True,True,False,0,False,SynthesisTurretChargeProjectileTarget,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 196984>",False,[],[],[],[],False,0,"<null, null>",[]
cat_aspect_inactive,,True,False,,[],True,2,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197026>",False,[],[],[],[],False,0,"<null, null>",[]
bird_aspect_inactive,,True,False,,[],True,2,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197070>",False,[],[],[],[],False,0,"<null, null>",[]
unique_flask_bottled_purity,,True,False,Bottled Purity,"[<9100, 0>, <8814, 0>, <14571, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197184>",False,[],[],"[<9100, 0>, <8814, 0>, <14571, 0>]",[],False,0,"<null, null>",[]
synthesis_decay_effect,You are slowed while in the decayed area of the Memory. You will be removed from the Memory if you travel too far into the decayed area.,False,False,Decaying Memory,"[<7305, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1010, 0>",True,False,2,False,True,True,False,0,False,SynthesisDecayDebuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197618>",False,[],[],"[<7305, 0>]",[],False,0,"<null, null>",[]
dominance_aura_strength,,True,False,,"[<2005, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1021, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197684>",False,[],[],"[<2005, 0>]",[],False,0,"<null, null>",[]
high_templar_unique_aura_cannot_crit,You cannot deal Critical Strikes,False,False,Garb of the Ephemeral,"[<693, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1026, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 197890>",False,[],[],"[<693, 0>]",[],False,0,"<null, null>",[]
high_templar_unique_aura_cannot_be_slowed,Your Action Speed cannot be modified to below base value,False,False,Garb of the Ephemeral,"[<3388, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1026, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 198108>",False,[],[],"[<3388, 0>]",[],False,0,"<null, null>",[]
divinity,"You are larger, deal more Elemental Damage, take less Elemental Damage and are immune to Curses.",False,False,Divinity,"[<717, 0>, <9129, 0>, <9130, 0>, <9133, 0>, <745, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1014, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 198392>",False,[],[],"[<717, 0>, <9129, 0>, <9130, 0>, <9133, 0>, <745, 0>]",[],False,0,"<null, null>",[]
player_aura_accuracy_and_crits,You have additional Accuracy and increased Critical Strike Chance,False,True,Precision Aura,"[<9600, 0>, <83, 0>, <554, 0>, <13211, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1015, 0>",True,False,1,False,True,True,False,0,False,,False,True,False,"<null, null>",0,4,0,1,0,[],False,False,"<0, 198726>",False,[],[],"[<9600, 0>, <83, 0>, <554, 0>, <13211, 0>, <1035, 0>, <24, 0>, <1905, 0>, <451, 0>]",[],False,0,"<null, null>",[]
support_aura_duration_reserve_buff,,True,False,,[],True,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 198862>",False,[],[],[],[],False,0,"<null, null>",[]
dominance_aura_dexterity,,True,False,,"[<95, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1021, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 198922>",False,[],[],"[<95, 0>]",[],False,0,"<null, null>",[]
dominance_aura_intelligence,,True,False,,"[<216, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1021, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 198996>",False,[],[],"[<216, 0>]",[],False,0,"<null, null>",[]
synthesis_boss_slow,You have reduced Action Speed,False,False,Void Snare,"[<346, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1019, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199140>",False,[],[],"[<346, 0>]",[],False,0,"<null, null>",[]
storm_burst_orb_count,You have Storm Burst orbs that will explode when you stop channelling,False,False,Storm Burst,[],True,4,True,"<null, null>","<9282, 0>",False,22,"<1024, 0>",True,False,16,False,True,True,False,0,False,StormBurstDisplayBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199408>",False,[],[],[],[],False,0,"<null, null>",[]
synthesis_laser_slow,You have reduced Action Speed,False,False,Void Snare,"[<346, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1025, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199460>",False,[],[],"[<346, 0>]",[],False,0,"<null, null>",[]
synthesis_reduced_aggro,,True,False,,"[<6202, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199526>",False,[],[],"[<6202, 0>]",[],False,0,"<null, null>",[]
instant_movement_skill_delay,,True,False,,[],True,2,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199594>",False,[],[],[],[],False,0,"<null, null>",[]
quick_guard,A percentage of all Damage from Hits is taken from this buff before your Life or Energy Shield. ,False,True,Steelskin,"[<1035, 0>, <7645, 0>]",True,3,True,"<null, null>","<9851, 0>",False,22,"<1029, 0>",True,False,1,False,True,True,False,0,False,QuickGuardBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 199886>",False,"[<9357, 0>]","[<2641, 0>]","[<1035, 0>, <7645, 0>, <9357, 0>]","[<9536, 0>]",False,0,"<null, null>",[]
interpolate_stat,,True,False,,[],False,1,False,"<null, null>","<null, null>",False,22,"<0, 0>",True,False,16,False,True,True,False,0,False,InterpolateStat,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 200004>",False,[],[],[],[],False,0,"<null, null>",[]
quick_block,,False,True,[UNUSED] Quick Block,[],True,3,False,"<null, null>","<null, null>",False,22,"<1037, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 200074>",False,[],[],[],[],False,0,"<null, null>",[]
cyclone_channelled_stage,You have stages from channelling Cyclone. These charges will be lost while not channelling.,False,False,Cyclone,[],True,3,True,"<null, null>","<9300, 0>",False,22,"<1038, 0>",True,False,6,False,True,True,False,0,False,DecayingStageBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 200368>",False,[],[],[],[],False,0,"<null, null>",[]
bladestorm_sandstorm,"You are in a Sand Bladestorm, granting you increased movement speed.",False,False,Sand Bladestorm,"[<9322, 0>, <177, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<1039, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 200602>",False,[],[],"[<9322, 0>, <177, 0>]",[],False,0,"<null, null>",[]
bladestorm_bloodstorm,You are in a Blood Bladestorm,False,False,Blood Bladestorm,"[<9321, 0>]",False,3,False,"<null, null>","<null, null>",False,22,"<1040, 0>",True,False,16,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 200770>",False,[],[],"[<9321, 0>]",[],False,0,"<null, null>",[]
blood_stance,"You are in Blood Stance, deal more area damage with melee attacks, and have less area of effect with melee attacks.",False,True,Blood Stance,"[<9324, 0>, <9392, 0>, <9391, 0>, <4948, 0>, <12939, 0>]",True,2,False,"<null, null>","<null, null>",False,10,"<1042, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<0, 201108>",False,[],[],"[<9324, 0>, <9392, 0>, <9391, 0>, <4948, 0>, <12939, 0>]",[],False,0,"<null, null>",[]
sand_stance,"You are in Sand Stance, deal less area damage with melee attacks, and have more area of effect with melee attacks.",False,True,Sand Stance,"[<9325, 0>, <9392, 0>, <9391, 0>, <175, 0>, <9220, 0>]",True,2,False,"<null, null>","<null, null>",False,10,"<1041, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<0, 201472>",False,[],[],"[<9325, 0>, <9392, 0>, <9391, 0>, <175, 0>, <9220, 0>]",[],False,0,"<null, null>",[]
berserk,"You deal more damage, have more attack speed, more movement speed and take less damage.",False,False,Berserk,"[<9331, 0>, <9334, 0>, <9335, 0>, <9332, 0>, <9859, 0>, <9574, 0>, <717, 0>, <2607, 0>, <646, 0>]",True,2,False,"<null, null>","<null, null>",True,22,"<1048, 0>",True,False,1,False,True,True,False,0,False,BerserkBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 201824>",False,[],[],"[<9331, 0>, <9334, 0>, <9335, 0>, <9332, 0>, <9859, 0>, <9574, 0>, <717, 0>, <2607, 0>, <646, 0>]",[],False,0,"<null, null>",[]
frozen_in_time,,False,False,,"[<9341, 0>, <477, 0>]",False,2,False,"<null, null>","<null, null>",False,22,"<1045, 0>",True,False,16,True,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 201944>",False,[],"[<9333, 0>, <979, 0>, <1304, 0>]","[<9341, 0>, <477, 0>]",[],False,0,"<null, null>",[]
shrine_resonating,"You have a chance to gain a Power, Frenzy or Endurance Charge on Hit and on Kill, and gain extra bonuses from Charges.",False,True,Charged Shrine,"[<7485, 0>, <3948, 0>, <555, 0>, <364, 0>, <500, 0>, <6460, 0>, <446, 0>, <142, 0>, <9553, 0>, <5708, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1046, 0>",True,False,7,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 202374>",False,[],[],"[<7485, 0>, <3948, 0>, <555, 0>, <364, 0>, <500, 0>, <6460, 0>, <446, 0>, <142, 0>, <9553, 0>, <5708, 0>]",[],False,0,"<null, null>",[]
shrine_gloom,"You gain a portion of Non-Chaos Damage as extra Chaos Damage and Enemies you Kill have a chance to Explode, dealing a portion of their Maximum Life as Chaos Damage. ",False,True,Gloom Shrine,"[<7127, 0>, <4476, 0>, <5708, 0>]",True,3,False,"<null, null>","<null, null>",False,22,"<1047, 0>",True,False,7,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 202868>",False,[],[],"[<7127, 0>, <4476, 0>, <5708, 0>]",[],False,0,"<null, null>",[]
support_slashing_movement_skill_buff,Your next Travel skill will be faster. Doesn't apply to skills supported by Close Combat Support.,False,False,Combat Rush,"[<9349, 0>]",True,2,False,"<null, null>","<null, null>",False,22,"<1084, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<0, 203200>",False,[],[],"[<9349, 0>]",[],False,0,"<null, null>",[]
